yolculuk_tarihi,tatil_gunu_mu,Pazartesi,Salı,Çarşamba,Perşembe,Cuma,Cumartesi,Pazar,saat_sin,saat_cos,yolcu_sayisi,yolcu_sayisi_scaled
2020-02-07,0,0,0,0,0,1,0,0,-1.0,-1.8369701987210292e-16,36447,0.8387839175162828
2020-02-07,0,0,0,0,0,1,0,0,-0.9659258262890684,0.2588190451025203,31873,0.7335159144783779
2020-02-07,0,0,0,0,0,1,0,0,-0.8660254037844385,0.5,17517,0.40312075671445996
2020-02-07,0,0,0,0,0,1,0,0,-0.7071067811865477,0.7071067811865474,11840,0.2724678373340084
2020-02-07,0,0,0,0,0,1,0,0,-0.5000000000000003,0.8660254037844383,10064,0.2315942095694
2020-02-07,0,0,0,0,0,1,0,0,-0.2588190451025215,0.9659258262890682,5781,0.13302340567535845
2020-02-08,0,0,0,0,0,0,1,0,0.0,1.0,1395,0.03208211548640998
2020-02-08,0,0,0,0,0,0,1,0,0.9659258262890684,0.2588190451025208,891,0.020482842742399487
2020-02-08,0,0,0,0,0,0,1,0,1.0,6.123233995736766e-17,5639,0.12975535660859358
2020-02-08,0,0,0,0,0,0,1,0,0.9659258262890684,-0.2588190451025207,15475,0.35612529055717934
2020-02-08,0,0,0,0,0,0,1,0,0.8660254037844387,-0.4999999999999997,20093,0.46240592851718026
2020-02-08,0,0,0,0,0,0,1,0,0.7071067811865477,-0.7071067811865475,14294,0.3289452486709167
2020-02-08,0,0,0,0,0,0,1,0,0.4999999999999999,-0.8660254037844386,11980,0.275689857540678
2020-02-08,0,0,0,0,0,0,1,0,0.258819045102521,-0.9659258262890684,13819,0.31801339439828774
2020-02-08,0,0,0,0,0,0,1,0,1.2246467991473532e-16,-1.0,18214,0.4191618144576649
2020-02-08,0,0,0,0,0,0,1,0,-0.2588190451025208,-0.9659258262890684,25741,0.5923914294262503
2020-02-08,0,0,0,0,0,0,1,0,-0.4999999999999997,-0.8660254037844387,26899,0.6190421394214173
2020-02-08,0,0,0,0,0,0,1,0,-0.7071067811865471,-0.707106781186548,27168,0.6252330211042324
2020-02-08,0,0,0,0,0,0,1,0,-0.8660254037844383,-0.5000000000000003,25961,0.5974546040367311
2020-02-08,0,0,0,0,0,0,1,0,-0.9659258262890684,-0.2588190451025207,26812,0.6170398840072726
2020-02-08,0,0,0,0,0,0,1,0,-1.0,-1.8369701987210292e-16,26611,0.6124139835676969
2020-02-08,0,0,0,0,0,0,1,0,-0.9659258262890684,0.2588190451025203,23458,0.5398494856274885
2020-02-08,0,0,0,0,0,0,1,0,-0.8660254037844385,0.5,15359,0.3534556166716531
2020-02-08,0,0,0,0,0,0,1,0,-0.7071067811865477,0.7071067811865474,11501,0.2646659455478585
2020-02-08,0,0,0,0,0,0,1,0,-0.5000000000000003,0.8660254037844383,12013,0.2764493337322501
2020-02-08,0,0,0,0,0,0,1,0,-0.2588190451025215,0.9659258262890682,7005,0.16119306805366965
2020-02-09,0,0,0,0,0,0,0,1,0.0,1.0,1889,0.043451243929944074
2020-02-09,0,0,0,0,0,0,0,1,0.9659258262890684,0.2588190451025208,721,0.016570389634300707
2020-02-09,0,0,0,0,0,0,0,1,1.0,6.123233995736766e-17,3364,0.07739752825021289
2020-02-09,0,0,0,0,0,0,0,1,0.9659258262890684,-0.2588190451025207,5574,0.12825941865549698
2020-02-09,0,0,0,0,0,0,0,1,0.8660254037844387,-0.4999999999999997,7630,0.17557708683344456
2020-02-09,0,0,0,0,0,0,0,1,0.7071067811865477,-0.7071067811865475,8542,0.19656624703689213
2020-02-09,0,0,0,0,0,0,0,1,0.4999999999999999,-0.8660254037844386,8837,0.2033555039009459
2020-02-09,0,0,0,0,0,0,0,1,0.258819045102521,-0.9659258262890684,11404,0.2624335458332374
2020-02-09,0,0,0,0,0,0,0,1,1.2246467991473532e-16,-1.0,16245,0.373846401693862
2020-02-09,0,0,0,0,0,0,0,1,-0.2588190451025208,-0.9659258262890684,21501,0.4948102460242572
2020-02-09,0,0,0,0,0,0,0,1,-0.4999999999999997,-0.8660254037844387,24977,0.5748084048698534
2020-02-09,0,0,0,0,0,0,0,1,-0.7071067811865471,-0.707106781186548,25130,0.5783296126671423
2020-02-09,0,0,0,0,0,0,0,1,-0.8660254037844383,-0.5000000000000003,24876,0.5724839474350418
2020-02-09,0,0,0,0,0,0,0,1,-0.9659258262890684,-0.2588190451025207,25927,0.5966721134151113
2020-02-09,0,0,0,0,0,0,0,1,-1.0,-1.8369701987210292e-16,25193,0.5797795217601437
2020-02-09,0,0,0,0,0,0,0,1,-0.9659258262890684,0.2588190451025203,22315,0.5135439920830361
2020-02-09,0,0,0,0,0,0,0,1,-0.8660254037844385,0.5,15978,0.3677015488711422
2020-02-09,0,0,0,0,0,0,0,1,-0.7071067811865477,0.7071067811865474,13024,0.29971692251041404
2020-02-09,0,0,0,0,0,0,0,1,-0.5000000000000003,0.8660254037844383,11237,0.2585901360152816
2020-02-09,0,0,0,0,0,0,0,1,-0.2588190451025215,0.9659258262890682,5915,0.13610733930174218
2020-02-10,0,1,0,0,0,0,0,0,0.0,1.0,235,0.0053853766311477294
2020-02-10,0,1,0,0,0,0,0,0,0.9659258262890684,0.2588190451025208,1114,0.02561506064302318
2020-02-10,0,1,0,0,0,0,0,0,1.0,6.123233995736766e-17,9428,0.21695703205910105
2020-02-10,0,1,0,0,0,0,0,0,0.9659258262890684,-0.2588190451025207,34794,0.800741064647534
2020-02-10,0,1,0,0,0,0,0,0,0.8660254037844387,-0.4999999999999997,37738,0.8684955467077858
2020-02-10,0,1,0,0,0,0,0,0,0.7071067811865477,-0.7071067811865475,20370,0.4687809256403765
2020-02-10,0,1,0,0,0,0,0,0,0.4999999999999999,-0.8660254037844386,14981,0.34475616211364524
2020-02-10,0,1,0,0,0,0,0,0,0.258819045102521,-0.9659258262890684,15338,0.3529723136406527
2020-02-10,0,1,0,0,0,0,0,0,1.2246467991473532e-16,-1.0,18132,0.41727463119375846
2020-02-10,0,1,0,0,0,0,0,0,-0.2588190451025208,-0.9659258262890684,19047,0.43833283468734896
2020-02-10,0,1,0,0,0,0,0,0,-0.4999999999999997,-0.8660254037844387,20887,0.4806793859750063
2020-02-10,0,1,0,0,0,0,0,0,-0.7071067811865471,-0.707106781186548,25748,0.5925525304365837
2020-02-10,0,1,0,0,0,0,0,0,-0.8660254037844383,-0.5000000000000003,27202,0.6260155117258521
2020-02-10,0,1,0,0,0,0,0,0,-0.9659258262890684,-0.2588190451025207,31312,0.720604819221652
2020-02-10,0,1,0,0,0,0,0,0,-1.0,-1.8369701987210292e-16,37150,0.8549630618397736
2020-02-10,0,1,0,0,0,0,0,0,-0.9659258262890684,0.2588190451025203,31858,0.7331706980276634
2020-02-10,0,1,0,0,0,0,0,0,-0.8660254037844385,0.5,17357,0.3994384479068376
2020-02-10,0,1,0,0,0,0,0,0,-0.7071067811865477,0.7071067811865474,11377,0.26181215622195114
2020-02-10,0,1,0,0,0,0,0,0,-0.5000000000000003,0.8660254037844383,9240,0.21263031921014475
2020-02-10,0,1,0,0,0,0,0,0,-0.2588190451025215,0.9659258262890682,5117,0.11774182412372558
2020-02-11,0,0,1,0,0,0,0,0,0.0,1.0,175,0.0040045108282893375
2020-02-11,0,0,1,0,0,0,0,0,0.9659258262890684,0.2588190451025208,999,0.022968401187544594
2020-02-11,0,0,1,0,0,0,0,0,1.0,6.123233995736766e-17,8745,0.20123817633656302
2020-02-11,0,0,1,0,0,0,0,0,0.9659258262890684,-0.2588190451025207,33702,0.7756093070355113
2020-02-11,0,0,1,0,0,0,0,0,0.8660254037844387,-0.4999999999999997,37859,0.8712802927435502
2020-02-11,0,0,1,0,0,0,0,0,0.7071067811865477,-0.7071067811865475,19708,0.4535453729488389
2020-02-11,0,0,1,0,0,0,0,0,0.4999999999999999,-0.8660254037844386,14792,0.34040643483464134
2020-02-11,0,0,1,0,0,0,0,0,0.258819045102521,-0.9659258262890684,14817,0.3409817955858323
2020-02-11,0,0,1,0,0,0,0,0,1.2246467991473532e-16,-1.0,17701,0.4073554118432257
2020-02-11,0,0,1,0,0,0,0,0,-0.2588190451025208,-0.9659258262890684,18791,0.43244114059515315
2020-02-11,0,0,1,0,0,0,0,0,-0.4999999999999997,-0.8660254037844387,20166,0.464085981910658
2020-02-11,0,0,1,0,0,0,0,0,-0.7071067811865471,-0.707106781186548,24476,0.5632781754159859
2020-02-11,0,0,1,0,0,0,0,0,-0.8660254037844383,-0.5000000000000003,26956,0.6203539619341327
2020-02-11,0,0,1,0,0,0,0,0,-0.9659258262890684,-0.2588190451025207,31350,0.7214793675634623
2020-02-11,0,0,1,0,0,0,0,0,-1.0,-1.8369701987210292e-16,37029,0.8521783158040092
2020-02-11,0,0,1,0,0,0,0,0,-0.9659258262890684,0.2588190451025203,32337,0.7441946100204829
2020-02-11,0,0,1,0,0,0,0,0,-0.8660254037844385,0.5,17327,0.3987480150054084
2020-02-11,0,0,1,0,0,0,0,0,-0.7071067811865477,0.7071067811865474,11819,0.27198453430300795
2020-02-11,0,0,1,0,0,0,0,0,-0.5000000000000003,0.8660254037844383,10154,0.2336655082736876
2020-02-11,0,0,1,0,0,0,0,0,-0.2588190451025215,0.9659258262890682,6499,0.14954776644956386
2020-02-12,0,0,0,1,0,0,0,0,0.0,1.0,215,0.004925088030194932
2020-02-12,0,0,0,1,0,0,0,0,0.9659258262890684,0.2588190451025208,952,0.021886722975305518
2020-02-12,0,0,0,1,0,0,0,0,1.0,6.123233995736766e-17,8628,0.19854548802098915
2020-02-12,0,0,0,1,0,0,0,0,0.9659258262890684,-0.2588190451025207,33271,0.7656900876849785
2020-02-12,0,0,0,1,0,0,0,0,0.8660254037844387,-0.4999999999999997,37962,0.8736507790384571
2020-02-12,0,0,0,1,0,0,0,0,0.7071067811865477,-0.7071067811865475,19375,0.4458815677429748
2020-02-12,0,0,0,1,0,0,0,0,0.4999999999999999,-0.8660254037844386,14854,0.341833329497595
2020-02-12,0,0,0,1,0,0,0,0,0.258819045102521,-0.9659258262890684,14794,0.3404524636947366
2020-02-12,0,0,0,1,0,0,0,0,1.2246467991473532e-16,-1.0,17886,0.41161308140203906
2020-02-12,0,0,0,1,0,0,0,0,-0.2588190451025208,-0.9659258262890684,18912,0.4352258866309176
2020-02-12,0,0,0,1,0,0,0,0,-0.4999999999999997,-0.8660254037844387,20493,0.4716117005362362
2020-02-12,0,0,0,1,0,0,0,0,-0.7071067811865471,-0.707106781186548,25172,0.5792962187291433
2020-02-12,0,0,0,1,0,0,0,0,-0.8660254037844383,-0.5000000000000003,26867,0.6183056776598927
2020-02-12,0,0,0,1,0,0,0,0,-0.9659258262890684,-0.2588190451025207,31609,0.727440104945801
2020-02-12,0,0,0,1,0,0,0,0,-1.0,-1.8369701987210292e-16,37699,0.8675979839359279
2020-02-12,0,0,0,1,0,0,0,0,-0.9659258262890684,0.2588190451025203,32325,0.7439184368599112
2020-02-12,0,0,0,1,0,0,0,0,-0.8660254037844385,0.5,17461,0.4018319486317921
2020-02-12,0,0,0,1,0,0,0,0,-0.7071067811865477,0.7071067811865474,11962,0.27527559779982047
2020-02-12,0,0,0,1,0,0,0,0,-0.5000000000000003,0.8660254037844383,9891,0.2276127131711583
2020-02-12,0,0,0,1,0,0,0,0,-0.2588190451025215,0.9659258262890682,6793,0.15631400888357
2020-02-13,0,0,0,0,1,0,0,0,0.0,1.0,210,0.004810015879956733
2020-02-13,0,0,0,0,1,0,0,0,0.9659258262890684,0.2588190451025208,956,0.021978780695496077
2020-02-13,0,0,0,0,1,0,0,0,1.0,6.123233995736766e-17,8671,0.19953510851303766
2020-02-13,0,0,0,0,1,0,0,0,0.9659258262890684,-0.2588190451025207,33432,0.7693954109226485
2020-02-13,0,0,0,0,1,0,0,0,0.8660254037844387,-0.4999999999999997,37583,0.8649283100504016
2020-02-13,0,0,0,0,1,0,0,0,0.7071067811865477,-0.7071067811865475,19701,0.45338427193850545
2020-02-13,0,0,0,0,1,0,0,0,0.4999999999999999,-0.8660254037844386,15060,0.3465743020874088
2020-02-13,0,0,0,0,1,0,0,0,0.258819045102521,-0.9659258262890684,15279,0.35161446226784193
2020-02-13,0,0,0,0,1,0,0,0,1.2246467991473532e-16,-1.0,18266,0.4203585648201422
2020-02-13,0,0,0,0,1,0,0,0,-0.2588190451025208,-0.9659258262890684,19130,0.4402430323813031
2020-02-13,0,0,0,0,1,0,0,0,-0.4999999999999997,-0.8660254037844387,20850,0.47982785206324363
2020-02-13,0,0,0,0,1,0,0,0,-0.7071067811865471,-0.707106781186548,25760,0.5928287035971554
2020-02-13,0,0,0,0,1,0,0,0,-0.8660254037844383,-0.5000000000000003,27326,0.6288693010517595
2020-02-13,0,0,0,0,1,0,0,0,-0.9659258262890684,-0.2588190451025207,31354,0.7215714252836529
2020-02-13,0,0,0,0,1,0,0,0,-1.0,-1.8369701987210292e-16,37497,0.8629490690663046
2020-02-13,0,0,0,0,1,0,0,0,-0.9659258262890684,0.2588190451025203,33000,0.7594531771420682
2020-02-13,0,0,0,0,1,0,0,0,-0.8660254037844385,0.5,18342,0.42210766150376283
2020-02-13,0,0,0,0,1,0,0,0,-0.7071067811865477,0.7071067811865474,12740,0.2931808243768843
2020-02-13,0,0,0,0,1,0,0,0,-0.5000000000000003,0.8660254037844383,10743,0.24722100757174748
2020-02-13,0,0,0,0,1,0,0,0,-0.2588190451025215,0.9659258262890682,5801,0.13348369427631124
2020-02-14,0,0,0,0,0,1,0,0,0.0,1.0,227,0.00520126119076661
2020-02-14,0,0,0,0,0,1,0,0,0.9659258262890684,0.2588190451025208,948,0.021794665255114958
2020-02-14,0,0,0,0,0,1,0,0,1.0,6.123233995736766e-17,8557,0.1969114634876067
2020-02-14,0,0,0,0,0,1,0,0,0.9659258262890684,-0.2588190451025207,32496,0.7478539043980577
2020-02-14,0,0,0,0,0,1,0,0,0.8660254037844387,-0.4999999999999997,36971,0.850843478861246
2020-02-14,0,0,0,0,0,1,0,0,0.7071067811865477,-0.7071067811865475,19654,0.45230259372626636
2020-02-14,0,0,0,0,0,1,0,0,0.4999999999999999,-0.8660254037844386,14816,0.34095878115578465
2020-02-14,0,0,0,0,0,1,0,0,0.258819045102521,-0.9659258262890684,15425,0.35497456905479735
2020-02-14,0,0,0,0,0,1,0,0,1.2246467991473532e-16,-1.0,19165,0.44104853743297046
2020-02-14,0,0,0,0,0,1,0,0,-0.2588190451025208,-0.9659258262890684,18160,0.4179190352350924
2020-02-14,0,0,0,0,0,1,0,0,-0.4999999999999997,-0.8660254037844387,21656,0.4983774826816414
2020-02-14,0,0,0,0,0,1,0,0,-0.7071067811865471,-0.707106781186548,25996,0.5982601090883984
2020-02-14,0,0,0,0,0,1,0,0,-0.8660254037844383,-0.5000000000000003,28751,0.6616648638696463
2020-02-14,0,0,0,0,0,1,0,0,-0.9659258262890684,-0.2588190451025207,33369,0.7679455018296473
2020-02-14,0,0,0,0,0,1,0,0,-1.0,-1.8369701987210292e-16,39545,0.9100826218038711
2020-02-14,0,0,0,0,0,1,0,0,-0.9659258262890684,0.2588190451025203,35234,0.8108674138684956
2020-02-14,0,0,0,0,0,1,0,0,-0.8660254037844385,0.5,19727,0.45398264711974406
2020-02-14,0,0,0,0,0,1,0,0,-0.7071067811865477,0.7071067811865474,13246,0.30482612598099007
2020-02-14,0,0,0,0,0,1,0,0,-0.5000000000000003,0.8660254037844383,11682,0.2688315573864813
2020-02-14,0,0,0,0,0,1,0,0,-0.2588190451025215,0.9659258262890682,7158,0.16471427585095855
2020-02-15,0,0,0,0,0,0,1,0,0.0,1.0,1999,0.045982831235184464
2020-02-15,0,0,0,0,0,0,1,0,0.9659258262890684,0.2588190451025208,913,0.020989160203447564
2020-02-15,0,0,0,0,0,0,1,0,1.0,6.123233995736766e-17,5854,0.13470345906883616
2020-02-15,0,0,0,0,0,0,1,0,0.9659258262890684,-0.2588190451025207,15859,0.36496283169547306
2020-02-15,0,0,0,0,0,0,1,0,0.8660254037844387,-0.4999999999999997,21144,0.4865940944972498
2020-02-15,0,0,0,0,0,0,1,0,0.7071067811865477,-0.7071067811865475,14951,0.34406572921221606
2020-02-15,0,0,0,0,0,0,1,0,0.4999999999999999,-0.8660254037844386,14015,0.32252422268762515
2020-02-15,0,0,0,0,0,0,1,0,0.258819045102521,-0.9659258262890684,15477,0.35617131941727465
2020-02-15,0,0,0,0,0,0,1,0,1.2246467991473532e-16,-1.0,20918,0.48139283330648314
2020-02-15,0,0,0,0,0,0,1,0,-0.2588190451025208,-0.9659258262890684,28813,0.6630917585325999
2020-02-15,0,0,0,0,0,0,1,0,-0.4999999999999997,-0.8660254037844387,30999,0.7134013026167407
2020-02-15,0,0,0,0,0,0,1,0,-0.7071067811865471,-0.707106781186548,31085,0.7153805436008378
2020-02-15,0,0,0,0,0,0,1,0,-0.8660254037844383,-0.5000000000000003,29636,0.6820326344618076
2020-02-15,0,0,0,0,0,0,1,0,-0.9659258262890684,-0.2588190451025207,31016,0.7137925479275506
2020-02-15,0,0,0,0,0,0,1,0,-1.0,-1.8369701987210292e-16,29056,0.6686842650341764
2020-02-15,0,0,0,0,0,0,1,0,-0.9659258262890684,0.2588190451025203,23935,0.5508273687602127
2020-02-15,0,0,0,0,0,0,1,0,-0.8660254037844385,0.5,16040,0.36912844353409585
2020-02-15,0,0,0,0,0,0,1,0,-0.7071067811865477,0.7071067811865474,12363,0.28450438424892405
2020-02-15,0,0,0,0,0,0,1,0,-0.5000000000000003,0.8660254037844383,11521,0.2651262341488113
2020-02-15,0,0,0,0,0,0,1,0,-0.2588190451025215,0.9659258262890682,7144,0.16439207383029159
2020-02-16,0,0,0,0,0,0,0,1,0.0,1.0,2161,0.04971116890290212
2020-02-16,0,0,0,0,0,0,0,1,0.9659258262890684,0.2588190451025208,782,0.01797426986720674
2020-02-16,0,0,0,0,0,0,0,1,1.0,6.123233995736766e-17,3410,0.07845619203240432
2020-02-16,0,0,0,0,0,0,0,1,0.9659258262890684,-0.2588190451025207,5907,0.13592322386136108
2020-02-16,0,0,0,0,0,0,0,1,0.8660254037844387,-0.4999999999999997,8920,0.20526570159489999
2020-02-16,0,0,0,0,0,0,0,1,0.7071067811865477,-0.7071067811865475,9314,0.2143333870336701
2020-02-16,0,0,0,0,0,0,0,1,0.4999999999999999,-0.8660254037844386,10587,0.24363075648431565
2020-02-16,0,0,0,0,0,0,0,1,0.258819045102521,-0.9659258262890684,12436,0.28618443764240176
2020-02-16,0,0,0,0,0,0,0,1,1.2246467991473532e-16,-1.0,17635,0.40583645946008146
2020-02-16,0,0,0,0,0,0,0,1,-0.2588190451025208,-0.9659258262890684,22652,0.5212998550090907
2020-02-16,0,0,0,0,0,0,0,1,-0.4999999999999997,-0.8660254037844387,24646,0.5671906285240846
2020-02-16,0,0,0,0,0,0,0,1,-0.7071067811865471,-0.707106781186548,25645,0.5901820441416769
2020-02-16,0,0,0,0,0,0,0,1,-0.8660254037844383,-0.5000000000000003,24780,0.5702745621504683
2020-02-16,0,0,0,0,0,0,0,1,-0.9659258262890684,-0.2588190451025207,25864,0.59522220432211
2020-02-16,0,0,0,0,0,0,0,1,-1.0,-1.8369701987210292e-16,25642,0.590113000851534
2020-02-16,0,0,0,0,0,0,0,1,-0.9659258262890684,0.2588190451025203,21828,0.5023359646498355
2020-02-16,0,0,0,0,0,0,0,1,-0.8660254037844385,0.5,16121,0.3709926123679547
2020-02-16,0,0,0,0,0,0,0,1,-0.7071067811865477,0.7071067811865474,13496,0.3105797334929
2020-02-16,0,0,0,0,0,0,0,1,-0.5000000000000003,0.8660254037844383,11744,0.270258452049435
2020-02-16,0,0,0,0,0,0,0,1,-0.2588190451025215,0.9659258262890682,6279,0.1444845918390831
2020-02-17,0,1,0,0,0,0,0,0,0.0,1.0,258,0.005914708522243447
2020-02-17,0,1,0,0,0,0,0,0,0.9659258262890684,0.2588190451025208,1118,0.025707118363213738
2020-02-17,0,1,0,0,0,0,0,0,1.0,6.123233995736766e-17,9702,0.22326298589215438
2020-02-17,0,1,0,0,0,0,0,0,0.9659258262890684,-0.2588190451025207,35814,0.8242157832961268
2020-02-17,0,1,0,0,0,0,0,0,0.8660254037844387,-0.4999999999999997,38830,0.8936273043198085
2020-02-17,0,1,0,0,0,0,0,0,0.7071067811865477,-0.7071067811865475,20440,0.4703919357437113
2020-02-17,0,1,0,0,0,0,0,0,0.4999999999999999,-0.8660254037844386,15727,0.3619249269291846
2020-02-17,0,1,0,0,0,0,0,0,0.258819045102521,-0.9659258262890684,15678,0.36079721985685026
2020-02-17,0,1,0,0,0,0,0,0,1.2246467991473532e-16,-1.0,18383,0.42305125313571607
2020-02-17,0,1,0,0,0,0,0,0,-0.2588190451025208,-0.9659258262890684,18909,0.43515684334077465
2020-02-17,0,1,0,0,0,0,0,0,-0.4999999999999997,-0.8660254037844387,20072,0.46192262548617985
2020-02-17,0,1,0,0,0,0,0,0,-0.7071067811865471,-0.707106781186548,25427,0.5851648983912914
2020-02-17,0,1,0,0,0,0,0,0,-0.8660254037844383,-0.5000000000000003,27613,0.6354744424754322
2020-02-17,0,1,0,0,0,0,0,0,-0.9659258262890684,-0.2588190451025207,31779,0.7313525580538999
2020-02-17,0,1,0,0,0,0,0,0,-1.0,-1.8369701987210292e-16,37200,0.8561137833421556
2020-02-17,0,1,0,0,0,0,0,0,-0.9659258262890684,0.2588190451025203,32358,0.7446779130514833
2020-02-17,0,1,0,0,0,0,0,0,-0.8660254037844385,0.5,17947,0.4130169616349451
2020-02-17,0,1,0,0,0,0,0,0,-0.7071067811865477,0.7071067811865474,12015,0.2764953625923454
2020-02-17,0,1,0,0,0,0,0,0,-0.5000000000000003,0.8660254037844383,9573,0.22029412441600882
2020-02-17,0,1,0,0,0,0,0,0,-0.2588190451025215,0.9659258262890682,4962,0.1141745874663414
2020-02-18,0,0,1,0,0,0,0,0,0.0,1.0,177,0.004050539688384617
2020-02-18,0,0,1,0,0,0,0,0,0.9659258262890684,0.2588190451025208,957,0.02200179512554372
2020-02-18,0,0,1,0,0,0,0,0,1.0,6.123233995736766e-17,8960,0.2061862787968056
2020-02-18,0,0,1,0,0,0,0,0,0.9659258262890684,-0.2588190451025207,35090,0.8075533359416355
2020-02-18,0,0,1,0,0,0,0,0,0.8660254037844387,-0.4999999999999997,39445,0.9077811787991071
2020-02-18,0,0,1,0,0,0,0,0,0.7071067811865477,-0.7071067811865475,19896,0.4578720857977952
2020-02-18,0,0,1,0,0,0,0,0,0.4999999999999999,-0.8660254037844386,15192,0.34961220685369726
2020-02-18,0,0,1,0,0,0,0,0,0.258819045102521,-0.9659258262890684,15654,0.3602448735357069
2020-02-18,0,0,1,0,0,0,0,0,1.2246467991473532e-16,-1.0,18143,0.4175277899242825
2020-02-18,0,0,1,0,0,0,0,0,-0.2588190451025208,-0.9659258262890684,19280,0.44369519688844905
2020-02-18,0,0,1,0,0,0,0,0,-0.4999999999999997,-0.8660254037844387,19984,0.4598973556419875
2020-02-18,0,0,1,0,0,0,0,0,-0.7071067811865471,-0.707106781186548,25002,0.5753837656210444
2020-02-18,0,0,1,0,0,0,0,0,-0.8660254037844383,-0.5000000000000003,27124,0.6242203861821363
2020-02-18,0,0,1,0,0,0,0,0,-0.9659258262890684,-0.2588190451025207,31801,0.7318588755149479
2020-02-18,0,0,1,0,0,0,0,0,-1.0,-1.8369701987210292e-16,37355,0.8596810199995397
2020-02-18,0,0,1,0,0,0,0,0,-0.9659258262890684,0.2588190451025203,32780,0.7543900025315874
2020-02-18,0,0,1,0,0,0,0,0,-0.8660254037844385,0.5,18235,0.4196451174886654
2020-02-18,0,0,1,0,0,0,0,0,-0.7071067811865477,0.7071067811865474,12531,0.2883708084969276
2020-02-18,0,0,1,0,0,0,0,0,-0.5000000000000003,0.8660254037844383,10146,0.23348139283330646
2020-02-18,0,0,1,0,0,0,0,0,-0.2588190451025215,0.9659258262890682,5518,0.12697061057282916
2020-02-19,0,0,0,1,0,0,0,0,0.0,1.0,174,0.003981496398241698
2020-02-19,0,0,0,1,0,0,0,0,0.9659258262890684,0.2588190451025208,947,0.02177165082506732
2020-02-19,0,0,0,1,0,0,0,0,1.0,6.123233995736766e-17,8935,0.2056109180456146
2020-02-19,0,0,0,1,0,0,0,0,0.9659258262890684,-0.2588190451025207,34499,0.7939518077834803
2020-02-19,0,0,0,1,0,0,0,0,0.8660254037844387,-0.4999999999999997,39015,0.897884973878622
2020-02-19,0,0,0,1,0,0,0,0,0.7071067811865477,-0.7071067811865475,20191,0.464661342661849
2020-02-19,0,0,0,1,0,0,0,0,0.4999999999999999,-0.8660254037844386,15422,0.35490552576465445
2020-02-19,0,0,0,1,0,0,0,0,0.258819045102521,-0.9659258262890684,15125,0.3480702400405054
2020-02-19,0,0,0,1,0,0,0,0,1.2246467991473532e-16,-1.0,18242,0.41980621849899885
2020-02-19,0,0,0,1,0,0,0,0,-0.2588190451025208,-0.9659258262890684,18929,0.43561713194172746
2020-02-19,0,0,0,1,0,0,0,0,-0.4999999999999997,-0.8660254037844387,20229,0.4655358910036593
2020-02-19,0,0,0,1,0,0,0,0,-0.7071067811865471,-0.707106781186548,25481,0.5864076776138639
2020-02-19,0,0,0,1,0,0,0,0,-0.8660254037844383,-0.5000000000000003,27534,0.6336563025016686
2020-02-19,0,0,0,1,0,0,0,0,-0.9659258262890684,-0.2588190451025207,33411,0.7689121078916481
2020-02-19,0,0,0,1,0,0,0,0,-1.0,-1.8369701987210292e-16,38166,0.8783457227681757
2020-02-19,0,0,0,1,0,0,0,0,-0.9659258262890684,0.2588190451025203,31380,0.7221698004648915
2020-02-19,0,0,0,1,0,0,0,0,-0.8660254037844385,0.5,17110,0.3937538836850705
2020-02-19,0,0,0,1,0,0,0,0,-0.7071067811865477,0.7071067811865474,12027,0.2767715357529171
2020-02-19,0,0,0,1,0,0,0,0,-0.5000000000000003,0.8660254037844383,9702,0.22326298589215438
2020-02-19,0,0,0,1,0,0,0,0,-0.2588190451025215,0.9659258262890682,5351,0.12312720075487331
2020-02-20,0,0,0,0,1,0,0,0,0.0,1.0,157,0.0035902510874318196
2020-02-20,0,0,0,0,1,0,0,0,0.9659258262890684,0.2588190451025208,959,0.022047823985639
2020-02-20,0,0,0,0,1,0,0,0,1.0,6.123233995736766e-17,9044,0.20811949092080734
2020-02-20,0,0,0,0,1,0,0,0,0.9659258262890684,-0.2588190451025207,34613,0.7965754528089113
2020-02-20,0,0,0,0,1,0,0,0,0.8660254037844387,-0.4999999999999997,38964,0.8967112379461923
2020-02-20,0,0,0,0,1,0,0,0,0.7071067811865477,-0.7071067811865475,19757,0.4546730800211733
2020-02-20,0,0,0,0,1,0,0,0,0.4999999999999999,-0.8660254037844386,14760,0.33966997307311686
2020-02-20,0,0,0,0,1,0,0,0,0.258819045102521,-0.9659258262890684,14729,0.33895652574164
2020-02-20,0,0,0,0,1,0,0,0,1.2246467991473532e-16,-1.0,17367,0.399668592207314
2020-02-20,0,0,0,0,1,0,0,0,-0.2588190451025208,-0.9659258262890684,18640,0.4289659616579595
2020-02-20,0,0,0,0,1,0,0,0,-0.4999999999999997,-0.8660254037844387,20085,0.46222181307679916
2020-02-20,0,0,0,0,1,0,0,0,-0.7071067811865471,-0.707106781186548,25416,0.5849117396607674
2020-02-20,0,0,0,0,1,0,0,0,-0.8660254037844383,-0.5000000000000003,27347,0.62935260408276
2020-02-20,0,0,0,0,1,0,0,0,-0.9659258262890684,-0.2588190451025207,31947,0.7352189823019033
2020-02-20,0,0,0,0,1,0,0,0,-1.0,-1.8369701987210292e-16,36581,0.8418678511426665
2020-02-20,0,0,0,0,1,0,0,0,-0.9659258262890684,0.2588190451025203,30647,0.7053002232399715
2020-02-20,0,0,0,0,1,0,0,0,-0.8660254037844385,0.5,16969,0.3905088490483533
